line_no,line,sentiment,label,score
21690,I felt a chill down my backbone and my knees shook.,0,NEGATIVE,0.99242175
21691,"“At this very moment, as though divining my thoughts, Rogojin raised",1,POSITIVE,0.98961866
21692,his head from his arm and began to part his lips as though he were,1,POSITIVE,0.9048782
21693,going to laugh—but he continued to stare at me as persistently as,0,NEGATIVE,0.5437273
21694,before.,0,NEGATIVE,0.9260815
21695,“I felt so furious with him at this moment that I longed to rush at,0,NEGATIVE,0.99628747
21696,"him; but as I had sworn that he should speak first, I continued to lie",0,NEGATIVE,0.99822503
21697,"still—and the more willingly, as I was still by no means satisfied as",1,POSITIVE,0.9727759
21698,to whether it really was Rogojin or not.,0,NEGATIVE,0.9965768
21699,"“I cannot remember how long this lasted; I cannot recollect, either,",0,NEGATIVE,0.9944636
21700,"whether consciousness forsook me at intervals, or not.",0,NEGATIVE,0.9808997
21701,But at last,1,POSITIVE,0.9810353
21702,"Rogojin rose, staring at me as intently as ever, but not smiling any",0,NEGATIVE,0.980902
21703,"longer,—and walking very softly, almost on tip-toes, to the door, he",0,NEGATIVE,0.60710335
21704,"opened it, went out, and shut it behind him.",0,NEGATIVE,0.99254465
21705,"“I did not rise from my bed, and I don’t know how long I lay with my",0,NEGATIVE,0.9989117
21706,"eyes open, thinking.",1,POSITIVE,0.9996504
21707,"I don’t know what I thought about, nor how I fell",0,NEGATIVE,0.9994211
21708,asleep or became insensible; but I awoke next morning after nine,0,NEGATIVE,0.98963094
21709,o’clock when they knocked at my door.,0,NEGATIVE,0.97963005
21710,My general orders are that if I,0,NEGATIVE,0.867012
21711,"don’t open the door and call, by nine o’clock, Matreona is to come and",0,NEGATIVE,0.96590835
21712,bring my tea.,1,POSITIVE,0.99644244
21713,"When I now opened the door to her, the thought suddenly",1,POSITIVE,0.96647865
21714,"struck me—how could he have come in, since the door was locked?",0,NEGATIVE,0.9980336
21715,I made,1,POSITIVE,0.99971473
21716,inquiries and found that Rogojin himself could not possibly have come,0,NEGATIVE,0.9855469
21717,"in, because all our doors were locked for the night.",0,NEGATIVE,0.9725295
21718,"“Well, this strange circumstance—which I have described with so much",1,POSITIVE,0.98648965
21719,detail—was the ultimate cause which led me to taking my final,1,POSITIVE,0.99690026
21720,determination.,1,POSITIVE,0.9995287
21721,"So that no logic, or logical deductions, had anything to",0,NEGATIVE,0.99959946
21722,do with my resolve;—it was simply a matter of disgust.,0,NEGATIVE,0.99940425
21723,“It was impossible for me to go on living when life was full of such,0,NEGATIVE,0.99759865
21724,"detestable, strange, tormenting forms.",0,NEGATIVE,0.9911069
21725,This ghost had humiliated,0,NEGATIVE,0.9992856
21726,"me;—nor could I bear to be subordinate to that dark, horrible force",0,NEGATIVE,0.9923332
21727,which was embodied in the form of the loathsome insect.,0,NEGATIVE,0.998325
21728,It was only,0,NEGATIVE,0.96689564
21729,"towards evening, when I had quite made up my mind on this point, that I",0,NEGATIVE,0.68281025
21730,began to feel easier.,1,POSITIVE,0.98618597
21731,”,1,POSITIVE,0.9255136
21732,VII.,1,POSITIVE,0.9354808
21733,“I had a small pocket pistol.,0,NEGATIVE,0.95354766
21734,"I had procured it while still a boy, at",1,POSITIVE,0.96493894
21735,that droll age when the stories of duels and highwaymen begin to,0,NEGATIVE,0.99031717
21736,"delight one, and when one imagines oneself nobly standing fire at some",1,POSITIVE,0.9998042
21737,"future day, in a duel.",1,POSITIVE,0.69776666
21738,“There were a couple of old bullets in the bag which contained the,0,NEGATIVE,0.9977805
21739,"pistol, and powder enough in an old flask for two or three charges.",0,NEGATIVE,0.99154985
21740,"“The pistol was a wretched thing, very crooked and wouldn’t carry",0,NEGATIVE,0.99966615
21741,farther than fifteen paces at the most.,0,NEGATIVE,0.60583454
21742,"However, it would send your",0,NEGATIVE,0.9617463
21743,skull flying well enough if you pressed the muzzle of it against your,1,POSITIVE,0.9893096
21744,temple.,1,POSITIVE,0.9969467
21745,"“I determined to die at Pavlofsk at sunrise, in the park—so as to make",0,NEGATIVE,0.9507678
21746,no commotion in the house.,0,NEGATIVE,0.835376
21747,“This ‘explanation’ will make the matter clear enough to the police.,1,POSITIVE,0.996546
21748,"Students of psychology, and anyone else who likes, may make what they",1,POSITIVE,0.998089
21749,please of it.,1,POSITIVE,0.99952567
21750,"I should not like this paper, however, to be made public.",0,NEGATIVE,0.989829
21751,"I request the prince to keep a copy himself, and to give a copy to",0,NEGATIVE,0.97255874
21752,Aglaya Ivanovna Epanchin.,1,POSITIVE,0.99107504
21753,This is my last will and testament.,1,POSITIVE,0.9955724
21754,As for my,1,POSITIVE,0.98329616
21755,"skeleton, I bequeath it to the Medical Academy for the benefit of",0,NEGATIVE,0.935267
21756,science.,1,POSITIVE,0.9995095
21757,"“I recognize no jurisdiction over myself, and I know that I am now",0,NEGATIVE,0.99722874
21758,beyond the power of laws and judges.,0,NEGATIVE,0.97290736
21759,“A little while ago a very amusing idea struck me.,1,POSITIVE,0.99743825
21760,What if I were now,0,NEGATIVE,0.98909664
21761,"to commit some terrible crime—murder ten fellow-creatures, for",0,NEGATIVE,0.9887212
21762,"instance, or anything else that is thought most shocking and dreadful",0,NEGATIVE,0.9991857
21763,"in this world—what a dilemma my judges would be in, with a criminal who",0,NEGATIVE,0.9948071
21764,"only has a fortnight to live in any case, now that the rack and other",0,NEGATIVE,0.99106187
21765,forms of torture are abolished!,0,NEGATIVE,0.92221594
21766,"Why, I should die comfortably in their",1,POSITIVE,0.802902
21767,"own hospital—in a warm, clean room, with an attentive doctor—probably",1,POSITIVE,0.9946631
21768,much more comfortably than I should at home.,1,POSITIVE,0.9996925
21769,“I don’t understand why people in my position do not oftener indulge in,0,NEGATIVE,0.99287176
21770,such ideas—if only for a joke!,0,NEGATIVE,0.96598136
21771,Perhaps they do!,1,POSITIVE,0.995655
21772,Who knows!,1,POSITIVE,0.9950306
21773,There are,1,POSITIVE,0.9924204
21774,plenty of merry souls among us!,1,POSITIVE,0.9998766
21775,"“But though I do not recognize any jurisdiction over myself, still I",0,NEGATIVE,0.94899863
21776,"know that I shall be judged, when I am nothing but a voiceless lump of",0,NEGATIVE,0.9990734
21777,clay; therefore I do not wish to go before I have left a word of,1,POSITIVE,0.96926755
21778,reply—the reply of a free man—not one forced to justify himself—oh no!,0,NEGATIVE,0.7468733
21779,I have no need to ask forgiveness of anyone.,1,POSITIVE,0.99794155
21780,I wish to say a word,1,POSITIVE,0.9478841
21781,merely because I happen to desire it of my own free will.,0,NEGATIVE,0.86908156
21782,"“Here, in the first place, comes a strange thought!",1,POSITIVE,0.9925864
21783,"“Who, in the name of what Law, would think of disputing my full",0,NEGATIVE,0.99511164
21784,personal right over the fortnight of life left to me?,0,NEGATIVE,0.9730743
21785,What jurisdiction,0,NEGATIVE,0.6915556
21786,can be brought to bear upon the case?,0,NEGATIVE,0.9134067
21787,"Who would wish me, not only to be",1,POSITIVE,0.99316686
21788,"sentenced, but to endure the sentence to the end?",0,NEGATIVE,0.99316835
21789,Surely there exists,1,POSITIVE,0.9944647
21790,no man who would wish such a thing—why should anyone desire it?,0,NEGATIVE,0.9985778
21791,For the,1,POSITIVE,0.961037
21792,sake of morality?,0,NEGATIVE,0.99964064
21793,"Well, I can understand that if I were to make an",0,NEGATIVE,0.9809698
21794,attempt upon my own life while in the enjoyment of full health and,1,POSITIVE,0.9924897
21795,"vigour—my life which might have been ‘useful,’ etc., etc.",1,POSITIVE,0.9226846
21796,—morality,1,POSITIVE,0.9940991
21797,"might reproach me, according to the old routine, for disposing of my",0,NEGATIVE,0.99764895
21798,life without permission—or whatever its tenet may be.,0,NEGATIVE,0.9887928
21799,"But now, _now_,",0,NEGATIVE,0.9217597
21800,when my sentence is out and my days numbered!,0,NEGATIVE,0.9656997
21801,How can morality have,0,NEGATIVE,0.97436416
21802,"need of my last breaths, and why should I die listening to the",0,NEGATIVE,0.9995492
21803,"consolations offered by the prince, who, without doubt, would not omit",1,POSITIVE,0.989447
21804,to demonstrate that death is actually a benefactor to me?,0,NEGATIVE,0.9984077
21805,(Christians,1,POSITIVE,0.9283952
21806,like him always end up with that—it is their pet theory.,1,POSITIVE,0.9944939
21807,),1,POSITIVE,0.5551303
21808,And what do,1,POSITIVE,0.9771866
21809,they want with their ridiculous ‘Pavlofsk trees’?,0,NEGATIVE,0.9979951
21810,To sweeten my last,1,POSITIVE,0.9967647
21811,hours?,0,NEGATIVE,0.9491245
21812,"Cannot they understand that the more I forget myself, the more I",0,NEGATIVE,0.9980779
21813,"let myself become attached to these last illusions of life and love, by",1,POSITIVE,0.9602656
21814,"means of which they try to hide from me Meyer’s wall, and all that is",0,NEGATIVE,0.99786913
21815,so plainly written on it—the more unhappy they make me?,0,NEGATIVE,0.9996493
21816,What is the use,1,POSITIVE,0.9805977
21817,"of all your nature to me—all your parks and trees, your sunsets and",1,POSITIVE,0.9993698
21818,"sunrises, your blue skies and your self-satisfied faces—when all this",1,POSITIVE,0.9883363
21819,wealth of beauty and happiness begins with the fact that it accounts,1,POSITIVE,0.9998888
21820,me—only me—one too many!,0,NEGATIVE,0.9952464
21821,What is the good of all this beauty and glory,1,POSITIVE,0.99987376
21822,"to me, when every second, every moment, I cannot but be aware that this",1,POSITIVE,0.9945578
21823,little fly which buzzes around my head in the sun’s rays—even this,0,NEGATIVE,0.5690974
21824,little fly is a sharer and participator in all the glory of the,1,POSITIVE,0.99948865
21825,"universe, and knows its place and is happy in it;—while I—only I, am an",1,POSITIVE,0.99986583
21826,"outcast, and have been blind to the fact hitherto, thanks to my",0,NEGATIVE,0.99284375
21827,simplicity!,1,POSITIVE,0.99986374
21828,Oh!,1,POSITIVE,0.9987007
21829,"I know well how the prince and others would like me,",1,POSITIVE,0.99946404
21830,"instead of indulging in all these wicked words of my own, to sing, to",0,NEGATIVE,0.87746286
21831,"the glory and triumph of morality, that well-known verse of Gilbert’s:",1,POSITIVE,0.9997402
21832,"“‘O, puissent voir longtemps votre beauté sacrée",0,NEGATIVE,0.97755086
21833,"Tant d’amis, sourds à mes adieux!",0,NEGATIVE,0.9922711
21834,"Qu’ils meurent pleins de jours, que leur mort soit pleurée,",0,NEGATIVE,0.67158246
21835,Qu’un ami leur ferme les yeux!,1,POSITIVE,0.99033356
21836,’,1,POSITIVE,0.93096334
21837,"“But believe me, believe me, my simple-hearted friends, that in this",1,POSITIVE,0.9962753
21838,"highly moral verse, in this academical blessing to the world in general",1,POSITIVE,0.99961346
21839,"in the French language, is hidden the intensest gall and bitterness;",1,POSITIVE,0.8237421
21840,"but so well concealed is the venom, that I dare say the poet actually",0,NEGATIVE,0.97276086
21841,persuaded himself that his words were full of the tears of pardon and,1,POSITIVE,0.94756657
21842,"peace, instead of the bitterness of disappointment and malice, and so",1,POSITIVE,0.99914104
21843,died in the delusion.,0,NEGATIVE,0.99818057
21844,"“Do you know there is a limit of ignominy, beyond which man’s",0,NEGATIVE,0.96832746
21845,"consciousness of shame cannot go, and after which begins satisfaction",0,NEGATIVE,0.8043115
21846,in shame?,0,NEGATIVE,0.9995974
21847,"Well, of course humility is a great force in that sense, I",1,POSITIVE,0.9996424
21848,admit that—though not in the sense in which religion accounts humility,1,POSITIVE,0.8813602
21849,to be strength!,1,POSITIVE,0.99977386
21850,“Religion!,1,POSITIVE,0.9931559
21851,—I admit eternal life—and perhaps I always did admit it.,1,POSITIVE,0.9970444
21852,“Admitted that consciousness is called into existence by the will of a,1,POSITIVE,0.83858967
21853,Higher Power; admitted that this consciousness looks out upon the world,1,POSITIVE,0.9950716
21854,and says ‘I am;’ and admitted that the Higher Power wills that the,1,POSITIVE,0.99063563
21855,"consciousness so called into existence, be suddenly extinguished",0,NEGATIVE,0.9799015
21856,(for,1,POSITIVE,0.78975177
21857,so—for some unexplained reason—it is and must be)—still there comes the,0,NEGATIVE,0.9797152
21858,eternal question—why must I be humble through all this?,0,NEGATIVE,0.844501
21859,Is it not,0,NEGATIVE,0.99434865
21860,"enough that I am devoured, without my being expected to bless the power",0,NEGATIVE,0.99306124
21861,that devours me?,0,NEGATIVE,0.6754882
21862,Surely—surely I need not suppose that,1,POSITIVE,0.6318509
21863,Somebody—there—will be offended because I do not wish to live out the,0,NEGATIVE,0.9983709
21864,fortnight allowed me?,1,POSITIVE,0.586083
21865,I don’t believe it.,0,NEGATIVE,0.9993294
21866,"“It is much simpler, and far more likely, to believe that my death is",0,NEGATIVE,0.8840587
21867,needed—the death of an insignificant atom—in order to fulfil the,0,NEGATIVE,0.99624276
21868,general harmony of the universe—in order to make even some plus or,1,POSITIVE,0.9885983
21869,minus in the sum of existence.,0,NEGATIVE,0.99811786
21870,Just as every day the death of numbers,0,NEGATIVE,0.9989057
21871,of beings is necessary because without their annihilation the rest,1,POSITIVE,0.9982809
21872,cannot live on—(although we must admit that the idea is not a,0,NEGATIVE,0.9989771
21873,particularly grand one in itself!,1,POSITIVE,0.99974257
21874,),1,POSITIVE,0.5551303
21875,“However—admit the fact!,1,POSITIVE,0.9919858
21876,Admit that without such perpetual devouring of,1,POSITIVE,0.9857223
21877,"one another the world cannot continue to exist, or could never have",0,NEGATIVE,0.9940762
